UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,PRICE_TEXT,SUGGESTED_PRICE,CATEGORY_NAME,SUBCATEGORY_NAME,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,PRICE_GROUP,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,SANMAR_MAINFRAME_COLOR,MILL,PRODUCT_STATUS,COMPANION_STYLE,MSRP,MAP_PRICING,FRONT_MODEL_IMAGE_URL,PRODUCT_MEASUREMENTS
1300821,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,XS,0.2400,8.94,8.94,6.94,CR,72,130082,1,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300822,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,S,0.2500,8.94,8.94,6.94,CR,72,130082,2,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300823,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,M,0.2700,8.94,8.94,6.94,CR,72,130082,3,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300824,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,L,0.3300,8.94,8.94,6.94,CR,72,130082,4,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300825,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,XL,0.3900,8.94,8.94,6.94,CR,72,130082,5,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300831,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,16.42,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,2XL,0.4000,10.21,10.21,8.21,CX,72,130083,1,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,16.42,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300842,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,18.94,T-Shirts , ,Tan Triblend,bc_tantriblend.gif,BC3413_tantriblend_model_front.jpg,BC3413_tantriblend_model_frontTN.jpg,3XL,0.4300,11.47,11.47,9.47,CT,60,130084,2,Tan TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,18.94,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tantriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300851,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,XS,0.2400,8.94,8.94,6.94,CR,72,130085,1,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300852,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,S,0.2500,8.94,8.94,6.94,CR,72,130085,2,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300853,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,M,0.2700,8.94,8.94,6.94,CR,72,130085,3,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300854,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,L,0.3300,8.94,8.94,6.94,CR,72,130085,4,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300855,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,XL,0.3900,8.94,8.94,6.94,CR,72,130085,5,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300861,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,16.42,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,2XL,0.4000,10.21,10.21,8.21,CX,72,130086,1,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,16.42,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300872,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,18.94,T-Shirts , ,Teal Triblend,bc_tealtriblend.gif,BC3413_tealtriblend_model_front.jpg,BC3413_tealtriblend_model_frontTN.jpg,3XL,0.4300,11.47,11.47,9.47,CT,60,130087,2,Teal TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,18.94,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3413_tealtriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300881,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,XS,0.2400,8.94,8.94,6.94,CR,72,130088,1,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300882,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,S,0.2500,8.94,8.94,6.94,CR,72,130088,2,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300883,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,M,0.2700,8.94,8.94,6.94,CR,72,130088,3,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300884,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,L,0.3300,8.94,8.94,6.94,CR,72,130088,4,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300885,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,XL,0.3900,8.94,8.94,6.94,CR,72,130088,5,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300891,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,16.42,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,2XL,0.4000,10.21,10.21,8.21,CX,72,130089,1,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,16.42,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300902,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,18.94,T-Shirts , ,True Royal Triblend,bc_trueroyaltriblend.gif,BC3413_trueroyaltriblend_model_front.jpg,BC3413_trueroyaltriblend_model_frontTN.jpg,3XL,0.4300,11.47,11.47,9.47,CT,60,130090,2,True Royl TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,18.94,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300911,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,XS,0.2400,8.94,8.94,6.94,CR,72,130091,1,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300912,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,S,0.2500,8.94,8.94,6.94,CR,72,130091,2,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300913,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,M,0.2700,8.94,8.94,6.94,CR,72,130091,3,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300914,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,L,0.3300,8.94,8.94,6.94,CR,72,130091,4,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300915,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,13.88,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,XL,0.3900,8.94,8.94,6.94,CR,72,130091,5,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,13.88,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300921,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,16.42,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,2XL,0.4000,10.21,10.21,8.21,CX,72,130092,1,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,16.42,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
1300932,BELLA+CANVAS ® Unisex Triblend Short Sleeve Tee. BC3413,Classic fit Tear-away label Side seamed Triblend Colors: 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Black Heather Triblend: 70/15/15 Airlume combed and ring spun cotton/poly/rayon ,BC3413,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3413TN.jpg,BC3413sw.jpg,BC3413.jpg,SpecSheetMeasurements_BC3413.pdf,Size,18.94,T-Shirts , ,White Fleck Triblend,bc_whiteflecktriblend.gif,BC3413_whiteflecktriblend_model_front.jpg,BC3413_whiteflecktriblend_model_frontTN.jpg,3XL,0.4300,11.47,11.47,9.47,CT,60,130093,2,Wht Fleck TB,Bella + Canvas,Regular,BC3413|BC8816|BC8413|BC3413Y|BC6400,18.94,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3413_whiteflecktriblend_model_front.jpg,SpecSheetMeasurements_BC3413.pdf,
